date_time,temperature,wind_speed,wind_direction
07.06.2016 19:10:00,22.80,1.67,54.83
07.06.2016 19:20:00,22.55,1.85,51.81
07.06.2016 19:30:00,22.39,2.01,50.65
07.06.2016 19:40:00,22.22,1.56,56.22
07.06.2016 19:50:00,22.04,0.72,51.45
07.06.2016 20:00:00,21.91,0.82,29.44
07.06.2016 20:10:00,21.82,0.86,13.52
07.06.2016 20:20:00,21.76,0.83,25.97
07.06.2016 20:30:00,21.43,0.73,19.06
07.06.2016 20:40:00,20.74,0.54,31.21
07.06.2016 20:50:00,20.21,0.79,64.85
07.06.2016 21:00:00,19.67,0.42,53.14
07.06.2016 21:10:00,19.33,0.14,14.47
07.06.2016 21:20:00,19.03,0.30,227.40
07.06.2016 21:30:00,18.83,0.63,45.35
07.06.2016 21:40:00,18.28,0.92,46.96
07.06.2016 21:50:00,17.92,0.51,36.42
07.06.2016 22:00:00,17.67,0.46,38.74
07.06.2016 22:10:00,17.43,0.16,332.60
07.06.2016 22:20:00,17.27,0.36,95.60
07.06.2016 22:30:00,16.88,0.41,225.70
07.06.2016 22:40:00,16.82,1.52,233.80
07.06.2016 22:50:00,16.75,1.32,220.30
07.06.2016 23:00:00,16.43,2.26,236.30
07.06.2016 23:10:00,16.41,1.76,228.90
07.06.2016 23:20:00,16.32,1.18,224.90
07.06.2016 23:30:00,16.04,1.92,234.40
07.06.2016 23:40:00,15.95,0.88,231.10
07.06.2016 23:50:00,15.51,0.56,217.80
08.06.2016 00:00:00,15.18,0.90,221.70
08.06.2016 00:10:00,14.91,0.66,206.70
08.06.2016 00:20:00,14.64,0.99,214.60
08.06.2016 00:30:00,14.56,1.30,217.60
08.06.2016 00:40:00,14.35,1.06,218.50
08.06.2016 00:50:00,14.14,0.96,193.90
08.06.2016 01:00:00,13.95,1.08,190.10
08.06.2016 01:10:00,13.57,0.87,183.30
08.06.2016 01:20:00,13.35,0.63,202.30
08.06.2016 01:30:00,13.27,0.63,218.60
08.06.2016 01:40:00,13.18,1.06,217.20
08.06.2016 01:50:00,13.24,1.35,227.50
08.06.2016 02:00:00,13.10,0.49,205.00
08.06.2016 02:10:00,12.61,0.50,203.20
08.06.2016 02:20:00,12.35,0.84,211.90
08.06.2016 02:30:00,12.26,0.53,234.40
08.06.2016 02:40:00,12.29,0.34,334.60
08.06.2016 02:50:00,12.35,0.75,221.40
08.06.2016 03:00:00,12.33,0.46,330.60
08.06.2016 03:10:00,11.98,0.51,172.20
08.06.2016 03:20:00,11.56,1.58,210.50
08.06.2016 03:30:00,11.48,1.02,184.80
08.06.2016 03:40:00,11.40,0.86,200.30
08.06.2016 03:50:00,11.40,0.56,135.40
08.06.2016 04:00:00,11.17,0.78,153.20
08.06.2016 04:10:00,11.17,0.51,135.90
08.06.2016 04:20:00,11.24,0.60,119.90
08.06.2016 04:30:00,11.40,0.44,167.50
08.06.2016 04:40:00,11.60,0.36,148.70
08.06.2016 04:50:00,11.77,0.24,225.90
08.06.2016 05:00:00,12.22,0.23,120.00
08.06.2016 05:10:00,12.77,0.40,155.20
08.06.2016 05:20:00,12.28,0.87,202.40
08.06.2016 05:30:00,11.84,0.58,197.50
08.06.2016 05:40:00,11.88,0.68,218.20
08.06.2016 05:50:00,11.96,0.49,200.40
08.06.2016 06:00:00,12.16,0.49,208.30
08.06.2016 06:10:00,12.51,0.78,210.00
08.06.2016 06:20:00,13.06,0.31,116.90
08.06.2016 06:30:00,13.35,0.62,132.70
08.06.2016 06:40:00,13.99,0.55,142.20
08.06.2016 06:50:00,15.05,0.63,128.00
08.06.2016 07:00:00,15.63,0.72,146.50
08.06.2016 07:10:00,16.20,0.67,137.60
08.06.2016 07:20:00,16.83,0.80,156.30
08.06.2016 07:30:00,17.54,0.94,169.70
08.06.2016 07:40:00,17.74,0.40,103.10
08.06.2016 07:50:00,18.51,0.89,128.00
08.06.2016 08:00:00,18.61,0.95,149.40
08.06.2016 08:10:00,18.50,0.65,90.50
08.06.2016 08:20:00,18.67,1.10,143.30
08.06.2016 08:30:00,19.26,0.81,154.00
08.06.2016 08:40:00,20.02,1.15,136.70
08.06.2016 08:50:00,20.04,1.70,75.80
08.06.2016 09:00:00,19.99,1.78,72.20
08.06.2016 09:10:00,20.51,1.99,37.04
08.06.2016 09:20:00,20.78,1.65,23.19
08.06.2016 09:30:00,21.05,2.26,8.73
08.06.2016 09:40:00,20.84,3.02,32.93
08.06.2016 09:50:00,20.82,2.58,32.32
08.06.2016 10:00:00,21.08,1.74,327.20
08.06.2016 10:10:00,21.55,2.59,26.51
08.06.2016 10:20:00,21.69,3.47,39.26
08.06.2016 10:30:00,21.97,2.44,44.36
08.06.2016 10:40:00,22.23,1.50,9.13
08.06.2016 10:50:00,22.50,1.02,291.40
08.06.2016 11:00:00,22.19,1.44,310.60
08.06.2016 11:10:00,22.19,1.73,297.10
08.06.2016 11:20:00,22.20,1.66,280.30
08.06.2016 11:30:00,22.11,1.87,262.20
08.06.2016 11:40:00,22.23,1.03,257.90
08.06.2016 11:50:00,22.50,1.67,292.90
08.06.2016 12:00:00,22.85,1.70,323.40
08.06.2016 12:10:00,23.23,1.78,20.00
08.06.2016 12:20:00,22.96,2.91,35.95
08.06.2016 12:30:00,22.80,3.58,35.31
08.06.2016 12:40:00,22.82,2.11,49.52
08.06.2016 12:50:00,23.36,1.74,49.82
08.06.2016 13:00:00,23.74,1.20,347.80
08.06.2016 13:10:00,24.09,1.36,297.20
08.06.2016 13:20:00,24.57,1.54,44.94
08.06.2016 13:30:00,23.97,2.68,35.06
08.06.2016 13:40:00,23.93,2.13,27.38
08.06.2016 13:50:00,23.99,2.74,19.01
08.06.2016 14:00:00,24.05,2.01,23.56
08.06.2016 14:10:00,24.11,2.16,19.54
08.06.2016 14:20:00,23.83,1.75,8.89
08.06.2016 14:30:00,23.91,2.37,6.44
08.06.2016 14:40:00,23.89,2.36,19.92
08.06.2016 14:50:00,24.22,0.99,293.70
08.06.2016 15:00:00,24.72,1.50,64.78
08.06.2016 15:10:00,24.60,1.05,341.60
08.06.2016 15:20:00,24.62,1.87,302.40
08.06.2016 15:30:00,24.40,1.94,299.30
08.06.2016 15:40:00,24.43,1.44,292.90
08.06.2016 15:50:00,24.67,0.84,321.80
08.06.2016 16:00:00,24.81,1.61,268.90
08.06.2016 16:10:00,24.26,1.65,324.50
08.06.2016 16:20:00,24.16,1.27,273.30
08.06.2016 16:30:00,24.19,1.84,273.50
08.06.2016 16:40:00,24.12,1.80,306.30
08.06.2016 16:50:00,23.71,1.46,324.50
08.06.2016 17:00:00,23.12,2.07,26.70
08.06.2016 17:10:00,22.74,1.63,17.59
08.06.2016 17:20:00,23.04,1.70,23.52
08.06.2016 17:30:00,22.91,1.41,19.01
08.06.2016 17:40:00,22.78,0.90,348.80
08.06.2016 17:50:00,22.62,1.76,31.43
08.06.2016 18:00:00,22.34,0.90,24.24
08.06.2016 18:10:00,21.95,1.11,313.90
08.06.2016 18:20:00,21.74,1.10,241.70
08.06.2016 18:30:00,21.68,1.96,256.60
08.06.2016 18:40:00,21.89,1.20,271.50
08.06.2016 18:50:00,22.08,0.30,295.70
08.06.2016 19:00:00,22.02,1.05,241.30
08.06.2016 19:10:00,21.77,1.02,259.70
08.06.2016 19:20:00,21.58,0.98,265.70
08.06.2016 19:30:00,21.40,0.99,15.07
08.06.2016 19:40:00,20.88,1.90,8.27
08.06.2016 19:50:00,20.48,1.28,9.87
08.06.2016 20:00:00,20.15,0.77,309.70
08.06.2016 20:10:00,19.72,1.01,278.70
08.06.2016 20:20:00,19.38,1.04,262.70
08.06.2016 20:30:00,18.99,1.21,275.10
08.06.2016 20:40:00,18.63,0.96,287.20
08.06.2016 20:50:00,18.47,0.86,293.90
08.06.2016 21:00:00,18.30,1.08,347.00
08.06.2016 21:10:00,17.97,1.95,14.51
08.06.2016 21:20:00,17.62,2.05,12.85
08.06.2016 21:30:00,17.42,2.10,16.35
08.06.2016 21:40:00,17.14,1.91,10.95
08.06.2016 21:50:00,16.76,1.49,15.16
08.06.2016 22:00:00,16.35,3.75,23.76
08.06.2016 22:10:00,16.04,2.82,21.58
08.06.2016 22:20:00,15.71,2.26,16.83
08.06.2016 22:30:00,15.37,1.89,22.50
08.06.2016 22:40:00,15.07,0.89,351.30
08.06.2016 22:50:00,14.93,1.12,7.51
08.06.2016 23:00:00,14.87,0.97,28.32
08.06.2016 23:10:00,14.81,0.67,196.30
08.06.2016 23:20:00,14.72,0.83,182.50
08.06.2016 23:30:00,14.61,0.70,296.70
08.06.2016 23:40:00,14.34,0.60,9.06
08.06.2016 23:50:00,14.10,0.80,231.30
09.06.2016 00:00:00,13.87,0.45,37.67
09.06.2016 00:10:00,13.79,0.96,193.30
09.06.2016 00:20:00,13.64,1.08,220.80
09.06.2016 00:30:00,13.60,1.12,232.00
09.06.2016 00:40:00,13.66,0.75,234.00
09.06.2016 00:50:00,13.77,1.02,256.40
09.06.2016 01:00:00,13.78,1.04,232.80
09.06.2016 01:10:00,13.76,1.16,231.50
09.06.2016 01:20:00,13.73,1.29,240.70
09.06.2016 01:30:00,13.79,1.03,230.30
09.06.2016 01:40:00,13.94,0.42,226.00
09.06.2016 01:50:00,14.02,0.68,219.60
09.06.2016 02:00:00,13.98,0.87,216.30
09.06.2016 02:10:00,13.88,1.16,231.30
09.06.2016 02:20:00,13.81,0.93,222.90
09.06.2016 02:30:00,13.71,1.38,250.30
09.06.2016 02:40:00,13.53,1.54,238.20
09.06.2016 02:50:00,13.29,1.54,223.10
09.06.2016 03:00:00,13.14,1.28,219.20
09.06.2016 03:10:00,13.00,1.06,184.10
09.06.2016 03:20:00,12.86,1.30,190.20
09.06.2016 03:30:00,12.85,1.33,159.70
09.06.2016 03:40:00,12.91,1.20,158.30
09.06.2016 03:50:00,12.80,0.88,317.60
09.06.2016 04:00:00,12.59,0.73,306.00
09.06.2016 04:10:00,12.45,0.84,304.00
09.06.2016 04:20:00,12.39,1.61,296.40
09.06.2016 04:30:00,12.28,1.10,297.80
09.06.2016 04:40:00,12.15,0.91,32.60
09.06.2016 04:50:00,12.09,1.06,5.31
09.06.2016 05:00:00,12.16,1.04,351.50
09.06.2016 05:10:00,12.13,0.96,265.90
09.06.2016 05:20:00,11.96,0.89,242.60
09.06.2016 05:30:00,11.91,1.27,223.80
09.06.2016 05:40:00,11.97,0.71,239.70
09.06.2016 05:50:00,12.26,0.81,51.92
09.06.2016 06:00:00,12.35,0.93,24.44
09.06.2016 06:10:00,12.44,0.91,26.39
09.06.2016 06:20:00,12.61,0.75,37.67
09.06.2016 06:30:00,13.05,0.85,29.01
09.06.2016 06:40:00,13.43,0.79,142.40
09.06.2016 06:50:00,14.06,1.23,233.40
09.06.2016 07:00:00,14.39,1.53,274.10
09.06.2016 07:10:00,14.08,0.95,252.10
09.06.2016 07:20:00,13.93,0.98,228.70
09.06.2016 07:30:00,14.14,0.73,15.30
09.06.2016 07:40:00,13.97,0.98,47.92
09.06.2016 07:50:00,13.84,1.56,2.38
09.06.2016 08:00:00,13.82,0.92,340.10
09.06.2016 08:10:00,14.18,1.23,312.20
09.06.2016 08:20:00,14.37,0.81,262.70
09.06.2016 08:30:00,14.58,0.90,319.30
09.06.2016 08:40:00,14.30,1.89,290.10
09.06.2016 08:50:00,14.45,0.51,338.90
09.06.2016 09:00:00,14.67,1.31,323.50
09.06.2016 09:10:00,14.49,1.47,276.90
09.06.2016 09:20:00,14.93,1.25,251.50
09.06.2016 09:30:00,14.89,1.71,278.10
09.06.2016 09:40:00,14.65,1.19,288.90
09.06.2016 09:50:00,14.73,1.63,284.80
09.06.2016 10:00:00,14.77,1.63,296.60
09.06.2016 10:10:00,15.07,1.39,290.70
09.06.2016 10:20:00,15.20,1.59,331.60
09.06.2016 10:30:00,15.65,1.31,321.20
09.06.2016 10:40:00,15.85,1.38,290.20
09.06.2016 10:50:00,15.92,1.84,308.40
09.06.2016 11:00:00,16.03,2.21,248.00
09.06.2016 11:10:00,15.88,1.54,269.50
09.06.2016 11:20:00,15.92,1.53,317.40
09.06.2016 11:30:00,16.06,1.58,275.10
09.06.2016 11:40:00,16.11,1.57,305.50
09.06.2016 11:50:00,16.82,1.19,8.91
09.06.2016 12:00:00,16.62,2.40,39.40
09.06.2016 12:10:00,16.39,1.54,26.37
09.06.2016 12:20:00,16.43,2.91,33.23
09.06.2016 12:30:00,16.32,2.03,28.40
09.06.2016 12:40:00,16.39,3.15,24.65
09.06.2016 12:50:00,16.52,2.79,32.63
09.06.2016 13:00:00,16.58,2.31,26.58
09.06.2016 13:10:00,16.57,2.07,28.15
09.06.2016 13:20:00,17.43,1.52,295.90
09.06.2016 13:30:00,17.81,2.17,36.51
09.06.2016 13:40:00,17.29,0.72,286.00
09.06.2016 13:50:00,17.19,1.63,4.24
09.06.2016 14:00:00,17.14,2.96,26.36
09.06.2016 14:10:00,17.31,2.56,26.27
09.06.2016 14:20:00,17.82,2.05,16.86
09.06.2016 14:30:00,17.77,2.33,12.19
09.06.2016 14:40:00,17.78,1.19,359.80
09.06.2016 14:50:00,17.63,2.48,28.73
09.06.2016 15:00:00,17.52,2.81,28.93
09.06.2016 15:10:00,17.61,2.68,15.94
09.06.2016 15:20:00,17.75,2.53,28.36
09.06.2016 15:30:00,17.55,1.95,9.26
09.06.2016 15:40:00,17.79,1.09,26.78
09.06.2016 15:50:00,17.96,2.47,29.99
09.06.2016 16:00:00,17.56,2.30,8.33
09.06.2016 16:10:00,17.68,2.10,31.34
09.06.2016 16:20:00,17.58,2.66,23.13
09.06.2016 16:30:00,17.39,1.94,28.26
09.06.2016 16:40:00,17.51,1.22,12.67
09.06.2016 16:50:00,18.09,1.26,24.55
09.06.2016 17:00:00,17.82,0.69,313.90
09.06.2016 17:10:00,17.97,0.60,235.20
09.06.2016 17:20:00,18.50,0.89,292.20
09.06.2016 17:30:00,18.59,1.55,320.40
09.06.2016 17:40:00,18.47,1.04,315.00
09.06.2016 17:50:00,18.50,1.26,287.10
09.06.2016 18:00:00,18.96,1.02,286.50
09.06.2016 18:10:00,18.89,1.68,266.40
09.06.2016 18:20:00,18.90,1.27,256.60
09.06.2016 18:30:00,18.56,1.48,258.60
09.06.2016 18:40:00,18.56,1.51,257.30
09.06.2016 18:50:00,18.61,0.95,255.30
09.06.2016 19:00:00,18.44,1.11,253.90
09.06.2016 19:10:00,17.81,1.29,262.60
09.06.2016 19:20:00,17.42,1.35,264.70
09.06.2016 19:30:00,17.15,1.56,256.30
09.06.2016 19:40:00,16.93,2.22,256.30
09.06.2016 19:50:00,16.77,2.31,260.00
09.06.2016 20:00:00,16.58,2.19,257.30
09.06.2016 20:10:00,16.52,2.58,257.50
09.06.2016 20:20:00,16.43,2.85,252.40
09.06.2016 20:30:00,16.25,2.58,250.70
09.06.2016 20:40:00,16.08,2.44,248.20
09.06.2016 20:50:00,15.92,2.25,246.80
09.06.2016 21:00:00,15.82,2.30,246.20
09.06.2016 21:10:00,15.72,2.46,247.10
09.06.2016 21:20:00,15.65,2.01,244.90
09.06.2016 21:30:00,15.50,2.19,241.00
09.06.2016 21:40:00,15.41,2.09,243.90
09.06.2016 21:50:00,15.24,2.10,243.40
09.06.2016 22:00:00,15.11,1.61,239.90
09.06.2016 22:10:00,14.76,0.69,222.80
09.06.2016 22:20:00,14.34,0.46,156.60
09.06.2016 22:30:00,14.07,0.51,235.20
09.06.2016 22:40:00,13.87,0.77,246.20
09.06.2016 22:50:00,14.00,1.48,239.30
09.06.2016 23:00:00,14.09,1.29,240.60
09.06.2016 23:10:00,14.00,1.39,237.80
09.06.2016 23:20:00,14.14,2.30,244.60
09.06.2016 23:30:00,14.14,2.03,246.60
09.06.2016 23:40:00,14.01,2.65,239.40
09.06.2016 23:50:00,13.85,2.54,238.20
10.06.2016 00:00:00,13.61,2.14,241.30
10.06.2016 00:10:00,13.45,1.19,235.20
10.06.2016 00:20:00,13.12,1.04,98.50
10.06.2016 00:30:00,12.96,0.45,73.70
10.06.2016 00:40:00,12.65,0.53,178.30
10.06.2016 00:50:00,12.24,0.54,165.20
10.06.2016 01:00:00,11.90,0.39,165.30
10.06.2016 01:10:00,11.53,0.72,116.90
10.06.2016 01:20:00,11.25,1.18,130.40
10.06.2016 01:30:00,11.02,0.51,150.10
10.06.2016 01:40:00,10.89,1.00,194.40
10.06.2016 01:50:00,10.85,0.51,140.50
10.06.2016 02:00:00,10.91,0.40,59.91
10.06.2016 02:10:00,10.70,0.63,182.70
10.06.2016 02:20:00,10.64,0.41,165.40
10.06.2016 02:30:00,10.66,0.40,151.30
10.06.2016 02:40:00,10.47,0.51,118.20
10.06.2016 02:50:00,10.43,0.37,245.80
10.06.2016 03:00:00,10.35,0.57,197.80
10.06.2016 03:10:00,10.28,0.62,156.80
10.06.2016 03:20:00,10.17,0.51,123.50
10.06.2016 03:30:00,10.02,1.00,149.90
10.06.2016 03:40:00,9.91,0.69,117.90
10.06.2016 03:50:00,9.75,0.70,148.60
10.06.2016 04:00:00,9.56,0.63,159.50
10.06.2016 04:10:00,9.55,0.35,219.90
10.06.2016 04:20:00,9.57,0.84,212.00
10.06.2016 04:30:00,9.65,0.46,154.40
10.06.2016 04:40:00,9.63,0.60,187.90
10.06.2016 04:50:00,9.54,0.76,175.20
10.06.2016 05:00:00,9.59,0.62,155.70
10.06.2016 05:10:00,9.58,1.07,188.90
10.06.2016 05:20:00,9.54,0.92,201.20
10.06.2016 05:30:00,9.69,0.86,195.10
10.06.2016 05:40:00,9.68,0.67,194.20
10.06.2016 05:50:00,9.97,0.89,176.70
10.06.2016 06:00:00,10.66,0.90,142.90
10.06.2016 06:10:00,10.99,0.84,171.30
10.06.2016 06:20:00,11.49,0.72,177.10
10.06.2016 06:30:00,12.15,0.72,187.30
10.06.2016 06:40:00,12.19,1.05,191.10
10.06.2016 06:50:00,12.82,1.29,157.70
10.06.2016 07:00:00,13.20,0.94,167.10
10.06.2016 07:10:00,13.24,0.96,170.90
10.06.2016 07:20:00,13.57,0.64,177.60
10.06.2016 07:30:00,14.18,0.62,109.40
10.06.2016 07:40:00,14.72,0.78,266.20
10.06.2016 07:50:00,15.02,1.63,245.10
10.06.2016 08:00:00,15.19,1.57,251.40
10.06.2016 08:10:00,15.33,1.98,244.70
10.06.2016 08:20:00,15.57,2.25,239.60
10.06.2016 08:30:00,15.70,2.19,268.70
10.06.2016 08:40:00,16.24,1.59,275.50
10.06.2016 08:50:00,16.49,1.90,310.00
10.06.2016 09:00:00,16.46,2.51,310.00
10.06.2016 09:10:00,16.86,1.70,278.30
10.06.2016 09:20:00,17.23,2.14,259.30
10.06.2016 09:30:00,17.75,2.04,267.70
10.06.2016 09:40:00,17.46,1.90,284.00
10.06.2016 09:50:00,17.48,1.99,294.50
10.06.2016 10:00:00,17.53,1.86,262.00
10.06.2016 10:10:00,17.67,2.31,264.90
10.06.2016 10:20:00,17.94,1.89,312.50
10.06.2016 10:30:00,17.74,2.51,267.30
10.06.2016 10:40:00,17.97,2.19,256.70
10.06.2016 10:50:00,18.33,2.44,267.20
10.06.2016 11:00:00,18.30,2.26,255.60
10.06.2016 11:10:00,18.36,1.92,284.30
10.06.2016 11:20:00,18.28,2.33,292.00
10.06.2016 11:30:00,18.71,1.54,208.70
10.06.2016 11:40:00,18.89,2.51,240.40
10.06.2016 11:50:00,19.20,1.95,262.50
10.06.2016 12:00:00,19.16,2.17,344.60
10.06.2016 12:10:00,18.90,1.95,301.70
10.06.2016 12:20:00,18.97,1.94,291.60
10.06.2016 12:30:00,19.04,2.61,300.80
10.06.2016 12:40:00,19.05,1.85,276.40
10.06.2016 12:50:00,19.38,2.49,285.60
10.06.2016 13:00:00,19.73,2.12,281.60
10.06.2016 13:10:00,19.85,1.91,284.90
10.06.2016 13:20:00,20.11,1.44,37.90
10.06.2016 13:30:00,20.18,1.74,302.20
10.06.2016 13:40:00,19.85,3.16,10.96
10.06.2016 13:50:00,19.70,2.73,8.20
10.06.2016 14:00:00,19.90,2.08,302.30
10.06.2016 14:10:00,20.25,1.75,289.40
10.06.2016 14:20:00,20.48,1.57,324.60
10.06.2016 14:30:00,20.71,1.92,292.60
10.06.2016 14:40:00,20.61,1.67,294.10
10.06.2016 14:50:00,20.80,1.66,320.10
10.06.2016 15:00:00,21.48,1.06,252.10
10.06.2016 15:10:00,21.32,1.62,313.20
10.06.2016 15:20:00,21.10,1.31,328.90
10.06.2016 15:30:00,21.34,2.28,2.05
10.06.2016 15:40:00,20.87,1.59,346.00
10.06.2016 15:50:00,21.46,1.49,295.00
10.06.2016 16:00:00,21.52,1.73,284.30
10.06.2016 16:10:00,21.46,1.92,298.80
10.06.2016 16:20:00,21.65,1.18,315.20
10.06.2016 16:30:00,21.79,1.07,305.60
10.06.2016 16:40:00,21.51,2.35,321.80
10.06.2016 16:50:00,21.31,1.72,316.00
10.06.2016 17:00:00,21.61,1.22,325.10
10.06.2016 17:10:00,21.78,1.36,318.40
10.06.2016 17:20:00,22.23,0.81,276.00
10.06.2016 17:30:00,22.11,1.30,310.50
10.06.2016 17:40:00,21.82,1.27,2.99
10.06.2016 17:50:00,21.87,1.18,293.10
10.06.2016 18:00:00,21.77,0.79,304.00
10.06.2016 18:10:00,22.10,0.71,105.70
10.06.2016 18:20:00,21.70,0.88,341.10
10.06.2016 18:30:00,21.59,0.57,268.90
10.06.2016 18:40:00,21.07,0.97,271.50
10.06.2016 18:50:00,20.91,0.47,244.60
10.06.2016 19:00:00,20.72,0.73,252.50
10.06.2016 19:10:00,20.14,0.80,262.50
10.06.2016 19:20:00,19.64,0.79,265.20
10.06.2016 19:30:00,19.20,1.03,247.80
10.06.2016 19:40:00,18.89,1.23,251.40
10.06.2016 19:50:00,18.70,1.45,247.10
10.06.2016 20:00:00,18.52,1.83,248.00
10.06.2016 20:10:00,18.40,1.74,249.90
10.06.2016 20:20:00,18.22,1.87,250.60
10.06.2016 20:30:00,18.09,1.54,248.70
10.06.2016 20:40:00,18.08,1.30,249.30
10.06.2016 20:50:00,18.01,0.96,259.10
10.06.2016 21:00:00,17.60,0.59,69.91
10.06.2016 21:10:00,17.63,1.73,3.68
10.06.2016 21:20:00,17.37,1.79,349.00
10.06.2016 21:30:00,17.31,1.62,0.71
10.06.2016 21:40:00,17.19,1.98,349.40
10.06.2016 21:50:00,16.98,1.66,349.40
10.06.2016 22:00:00,16.86,2.31,359.30
10.06.2016 22:10:00,16.80,2.33,0.59
10.06.2016 22:20:00,16.49,1.15,26.80
10.06.2016 22:30:00,15.71,0.46,347.90
10.06.2016 22:40:00,15.79,1.06,349.20
10.06.2016 22:50:00,15.53,0.63,229.40
10.06.2016 23:00:00,15.40,0.49,20.10
10.06.2016 23:10:00,15.67,0.71,20.26
10.06.2016 23:20:00,14.95,0.65,151.20
10.06.2016 23:30:00,14.08,1.32,245.70
10.06.2016 23:40:00,14.19,1.67,242.70
10.06.2016 23:50:00,13.95,1.36,236.20
11.06.2016 00:00:00,13.96,0.83,48.18
11.06.2016 00:10:00,13.56,0.83,192.60
11.06.2016 00:20:00,13.37,1.99,244.80
11.06.2016 00:30:00,13.65,1.76,237.10
11.06.2016 00:40:00,13.63,0.29,1.02
11.06.2016 00:50:00,13.34,0.26,22.19
11.06.2016 01:00:00,12.94,0.52,342.40
11.06.2016 01:10:00,12.59,1.43,231.10
11.06.2016 01:20:00,12.81,1.15,243.50
11.06.2016 01:30:00,13.05,0.60,205.00
11.06.2016 01:40:00,12.89,0.54,217.50
11.06.2016 01:50:00,12.61,1.53,229.50
11.06.2016 02:00:00,12.56,0.73,215.50
11.06.2016 02:10:00,12.47,0.78,196.70
11.06.2016 02:20:00,12.26,0.96,203.80
11.06.2016 02:30:00,12.19,0.89,218.50
11.06.2016 02:40:00,12.20,1.17,216.20
11.06.2016 02:50:00,12.17,1.00,212.70
11.06.2016 03:00:00,11.99,0.65,196.80
11.06.2016 03:10:00,11.89,0.81,196.80
11.06.2016 03:20:00,11.80,1.08,212.60
11.06.2016 03:30:00,11.82,0.75,222.10
11.06.2016 03:40:00,11.88,0.41,137.20
11.06.2016 03:50:00,11.75,0.47,67.37
11.06.2016 04:00:00,11.79,0.32,79.60
11.06.2016 04:10:00,11.78,0.44,149.00
11.06.2016 04:20:00,11.61,0.80,185.00
11.06.2016 04:30:00,11.49,0.29,229.70
11.06.2016 04:40:00,11.58,0.32,334.00
11.06.2016 04:50:00,11.74,0.38,146.30
11.06.2016 05:00:00,11.65,0.49,157.50
11.06.2016 05:10:00,11.56,0.54,204.00
11.06.2016 05:20:00,11.56,0.46,204.10
11.06.2016 05:30:00,11.62,0.60,189.80
11.06.2016 05:40:00,11.66,0.44,206.80
11.06.2016 05:50:00,11.65,0.47,234.00
11.06.2016 06:00:00,11.75,0.44,220.50
11.06.2016 06:10:00,12.01,0.48,155.40
11.06.2016 06:20:00,12.14,0.60,220.70
11.06.2016 06:30:00,12.28,0.31,248.90
11.06.2016 06:40:00,12.83,0.28,109.10
11.06.2016 06:50:00,13.24,0.21,338.00
11.06.2016 07:00:00,13.28,0.42,217.20
11.06.2016 07:10:00,13.50,0.31,174.10
11.06.2016 07:20:00,13.94,0.20,56.20
11.06.2016 07:30:00,14.04,0.76,28.83
11.06.2016 07:40:00,13.77,1.31,29.81
11.06.2016 07:50:00,13.74,1.24,359.60
11.06.2016 08:00:00,13.97,0.43,29.68
11.06.2016 08:10:00,14.26,0.55,110.50
11.06.2016 08:20:00,14.35,0.71,64.44
11.06.2016 08:30:00,14.27,0.94,57.18
11.06.2016 08:40:00,14.26,0.94,46.42
11.06.2016 08:50:00,14.37,0.71,64.51
11.06.2016 09:00:00,14.43,1.02,65.96
11.06.2016 09:10:00,14.42,1.44,41.07
11.06.2016 09:20:00,14.67,0.70,53.67
11.06.2016 09:30:00,15.01,0.58,58.42
11.06.2016 09:40:00,15.55,0.89,164.40
11.06.2016 09:50:00,15.60,0.92,114.90
11.06.2016 10:00:00,15.90,0.92,179.30
11.06.2016 10:10:00,16.48,0.91,102.10
11.06.2016 10:20:00,16.64,1.33,188.90
11.06.2016 10:30:00,17.34,1.66,193.80
11.06.2016 10:40:00,17.29,1.46,196.80
11.06.2016 10:50:00,17.63,1.86,155.20
11.06.2016 11:00:00,17.54,1.65,176.60
11.06.2016 11:10:00,17.57,1.70,150.20
11.06.2016 11:20:00,17.69,1.53,161.30
11.06.2016 11:30:00,17.85,1.23,153.70
11.06.2016 11:40:00,17.85,1.49,147.40
11.06.2016 11:50:00,17.61,1.61,188.30
11.06.2016 12:00:00,17.77,1.98,167.40
11.06.2016 12:10:00,17.73,1.54,187.30
11.06.2016 12:20:00,17.80,1.16,213.80
11.06.2016 12:30:00,17.66,1.30,226.40
11.06.2016 12:40:00,17.85,0.67,269.50
11.06.2016 12:50:00,18.13,0.81,94.50
11.06.2016 13:00:00,18.01,1.12,50.38
11.06.2016 13:10:00,17.91,1.41,80.00
11.06.2016 13:20:00,18.31,1.25,107.40
11.06.2016 13:30:00,18.53,1.51,119.50
11.06.2016 13:40:00,18.81,1.76,93.60
11.06.2016 13:50:00,18.88,1.38,95.80
11.06.2016 14:00:00,19.44,0.86,173.80
11.06.2016 14:10:00,19.70,2.00,146.00
11.06.2016 14:20:00,19.54,1.19,35.45
11.06.2016 14:30:00,19.58,1.74,219.60
11.06.2016 14:40:00,20.10,1.22,261.20
11.06.2016 14:50:00,20.43,1.76,221.80
11.06.2016 15:00:00,20.30,1.41,188.80
11.06.2016 15:10:00,20.24,1.14,64.68
11.06.2016 15:20:00,19.91,1.02,224.80
11.06.2016 15:30:00,20.09,1.85,147.80
11.06.2016 15:40:00,19.74,1.78,95.50
11.06.2016 15:50:00,19.53,1.80,57.59
11.06.2016 16:00:00,19.78,0.57,201.60
11.06.2016 16:10:00,20.04,0.96,3.05
